zipcode,type,subtype,price,number_of_rooms,area,kitchen_equipped,furnished,fireplace,terrace,terrace_area,garden,garden_area,land_surface,facade_count,swimming_pool,building_condition
2590,APARTMENT,APARTMENT,287400,3,120,1,0,0,1,12,0,,,4,0,
4020,APARTMENT,APARTMENT,75000,1,28,1,0,0,0,,0,,,2,0,
1700,HOUSE,VILLA,549000,3,208,1,0,0,0,,1,,1696,,0,AS_NEW
1000,APARTMENT,APARTMENT,380000,1,70,1,1,0,1,,0,,,2,0,AS_NEW
2000,APARTMENT,APARTMENT,498000,2,127,1,0,0,1,,0,,,,0,
2610,APARTMENT,APARTMENT,160000,2,76,1,0,0,0,,0,,,2,0,TO_BE_DONE_UP
2580,HOUSE,VILLA,598500,3,256,1,0,0,0,,0,,3300,,0,AS_NEW
8870,APARTMENT,APARTMENT,232000,2,100,0,0,0,1,17,0,,,,0,AS_NEW
3300,APARTMENT,PENTHOUSE,480000,3,166,1,0,0,1,37,0,,,,0,AS_NEW
8300,APARTMENT,APARTMENT,1295000,3,126,0,0,0,0,,0,,,,0,AS_NEW
8380,APARTMENT,APARTMENT,220000,1,65,1,0,0,0,,0,,,,0,
8450,APARTMENT,APARTMENT,210000,2,79,1,0,0,0,,0,,,,0,AS_NEW
7090,APARTMENT,APARTMENT,198000,2,86,1,0,0,1,27,0,,,3,0,AS_NEW
8500,HOUSE,HOUSE,178000,3,105,1,0,0,1,,0,,80,,0,GOOD
1050,APARTMENT,APARTMENT,249000,1,50,1,0,0,1,5,0,,,2,0,JUST_RENOVATED
1000,APARTMENT,APARTMENT,253000,1,75,1,0,0,1,9,0,,,,0,AS_NEW
1800,HOUSE,HOUSE,299000,3,143,1,0,1,1,29,0,,100,1,0,JUST_RENOVATED
1630,HOUSE,MIXED_USE_BUILDING,1190000,5,550,1,0,0,1,100,0,,1119,2,0,GOOD
6000,APARTMENT,APARTMENT,118998,2,74,1,0,0,0,,1,,,3,0,JUST_RENOVATED
6791,HOUSE,HOUSE,239000,4,132,0,0,0,1,,0,,116,3,0,
9900,HOUSE,MIXED_USE_BUILDING,1200000,4,242,1,0,0,0,,0,,498,,0,AS_NEW
4570,HOUSE,MIXED_USE_BUILDING,389000,5,220,1,0,0,1,21,1,700,1000,4,0,GOOD
1060,HOUSE,HOUSE,745000,4,192,1,0,0,1,12,0,,240,2,0,GOOD
1860,HOUSE,HOUSE,499000,4,178,1,0,0,1,,1,,555,4,0,GOOD
4877,HOUSE,HOUSE,265000,3,180,0,0,0,0,,1,3500,3900,3,0,
9200,HOUSE,HOUSE,315000,3,,1,0,0,0,,1,,370,,0,GOOD
3000,APARTMENT,APARTMENT,459000,2,104,1,0,0,0,,0,,,2,0,
8670,APARTMENT,APARTMENT,320000,2,70,1,0,0,1,6,0,,,,0,GOOD
3640,HOUSE,HOUSE,169000,2,115,1,0,0,1,13,0,,102,2,0,GOOD
2223,HOUSE,HOUSE,425000,4,,0,0,0,0,,0,,1928,3,0,
1332,HOUSE,HOUSE,625000,4,220,1,0,0,1,40,0,,0,2,0,
6990,HOUSE,HOUSE,275000,3,182,0,0,0,1,,1,,407,3,0,
6044,HOUSE,HOUSE,199900,3,243,0,0,0,1,15,1,475,560,3,0,
9991,APARTMENT,APARTMENT,195001,2,68,1,0,0,0,,0,,,2,0,AS_NEW
6141,HOUSE,VILLA,245000,3,152,1,0,0,1,,0,,1200,4,0,GOOD
8400,APARTMENT,APARTMENT,174900,2,,1,0,0,0,,0,,,,0,AS_NEW
1470,APARTMENT,APARTMENT,200000,3,80,0,0,0,0,,0,,,2,0,JUST_RENOVATED
7130,HOUSE,MIXED_USE_BUILDING,60000,3,88,0,0,0,1,,0,,233,2,0,
5060,HOUSE,HOUSE,159000,4,,0,0,0,1,,0,,550,2,0,
3090,APARTMENT,APARTMENT,239000,1,85,1,0,0,0,,0,,,3,0,GOOD
9300,APARTMENT,APARTMENT,189000,2,,1,0,0,1,,1,,,,0,AS_NEW
8510,HOUSE,HOUSE,279000,3,,1,0,0,1,,0,,330,,0,GOOD
1190,HOUSE,HOUSE,450000,5,280,1,0,0,1,19,1,,86,2,0,JUST_RENOVATED
1490,HOUSE,VILLA,325000,3,115,1,0,0,1,30,1,,635,4,0,GOOD
2018,HOUSE,EXCEPTIONAL_PROPERTY,1100000,7,350,1,0,0,1,40,1,40,180,2,0,AS_NEW
7700,APARTMENT,APARTMENT,82000,1,41,1,0,0,0,,0,,,,0,JUST_RENOVATED
1420,APARTMENT,APARTMENT,299500,2,103,1,0,0,1,7,0,,,4,0,
1421,HOUSE,HOUSE,935000,6,300,1,0,0,1,25,1,500,1000,4,0,AS_NEW
1320,HOUSE,HOUSE,499900,4,200,1,0,0,0,,0,,1492,4,0,AS_NEW
9830,HOUSE,VILLA,945000,3,232,1,0,0,0,,1,,1294,3,0,GOOD
1340,HOUSE,HOUSE,285000,3,139,1,0,0,1,10,1,150,365,3,0,TO_RENOVATE
1060,APARTMENT,APARTMENT,100000,2,,1,0,0,1,,0,,,,0,
8000,APARTMENT,APARTMENT,650000,2,,0,0,0,0,,0,,,,0,AS_NEW
8870,APARTMENT,APARTMENT,253480,2,103,1,0,0,1,10,0,,,,0,
2845,APARTMENT,APARTMENT,189000,1,65,1,0,0,0,,0,,,,0,AS_NEW
1440,HOUSE,HOUSE,475000,4,170,1,0,0,1,24,1,300,499,2,0,AS_NEW
7700,HOUSE,HOUSE,179000,3,110,1,0,0,1,16,1,112,172,2,0,GOOD
6700,APARTMENT,APARTMENT,233000,2,82,1,0,0,1,,0,,,,0,
4620,HOUSE,HOUSE,267900,3,,0,0,0,1,12,0,,216,3,0,AS_NEW
2880,HOUSE,HOUSE,389000,3,191,0,0,0,1,,1,78,162,,0,
6780,HOUSE,HOUSE,219000,2,170,0,0,0,1,,0,,740,,0,
8780,HOUSE,HOUSE,675000,3,285,1,0,0,0,,1,,1076,4,0,
3500,APARTMENT,APARTMENT,1200000,2,190,1,0,0,1,22,1,,,,0,
9000,APARTMENT,APARTMENT,424000,2,96,1,0,0,1,20,0,,,2,0,AS_NEW
8450,HOUSE,HOUSE,229000,3,86,0,0,0,0,,0,,124,2,0,AS_NEW
1030,APARTMENT,APARTMENT,225000,3,100,1,0,0,1,3,0,,,2,0,TO_BE_DONE_UP
4680,HOUSE,HOUSE,130000,2,111,1,0,0,1,20,1,170,268,3,0,TO_BE_DONE_UP
2880,HOUSE,HOUSE,645000,5,210,1,0,0,0,,0,,1361,,0,
8620,APARTMENT,APARTMENT,195000,1,37,0,0,0,1,,0,,,,0,AS_NEW
9040,APARTMENT,APARTMENT,295000,2,72,1,0,0,1,6,1,700,,4,0,
6000,HOUSE,MIXED_USE_BUILDING,215000,3,300,1,0,0,1,50,0,,200,2,0,AS_NEW
9800,APARTMENT,APARTMENT,220000,1,75,1,0,0,1,8,1,,,,0,AS_NEW
3060,APARTMENT,APARTMENT,262950,1,78,1,0,0,0,,1,140,,2,0,AS_NEW
8800,APARTMENT,DUPLEX,219000,2,118,1,0,0,0,,0,,,2,0,GOOD
9870,HOUSE,HOUSE,104000,3,60,1,0,0,1,,1,,163,1,0,TO_RENOVATE
9700,HOUSE,APARTMENT_BLOCK,685000,4,368,0,0,0,0,,0,,0,3,0,AS_NEW
8930,APARTMENT,APARTMENT,125000,3,,1,0,0,0,,0,,,,0,TO_BE_DONE_UP
1150,APARTMENT,GROUND_FLOOR,390000,2,99,1,0,0,1,10,1,95,,3,0,GOOD
8730,HOUSE,HOUSE,278000,3,,0,0,0,0,,0,,129,,0,AS_NEW
7340,APARTMENT,APARTMENT,95000,2,105,0,0,0,0,,0,,,3,0,AS_NEW
2800,HOUSE,HOUSE,608660,4,234,1,0,0,1,16,1,121,257,,0,
5000,APARTMENT,APARTMENT,285000,2,98,1,0,0,1,23,1,50,,2,0,AS_NEW
3940,HOUSE,HOUSE,315000,0,211,1,0,0,1,15,1,2,1000,4,0,TO_BE_DONE_UP
4300,HOUSE,HOUSE,259000,3,,1,0,0,0,,1,,521,4,0,AS_NEW
8800,HOUSE,VILLA,599000,4,311,1,0,0,1,30,1,,722,,0,GOOD
9000,APARTMENT,APARTMENT,445543,3,118,1,0,0,1,18,0,,,3,0,AS_NEW
9050,HOUSE,HOUSE,265000,5,133,0,0,0,0,,0,,100,2,0,TO_BE_DONE_UP
4987,HOUSE,VILLA,435000,3,345,1,0,0,1,80,1,8412,8412,4,0,TO_RENOVATE
1800,APARTMENT,APARTMENT,325000,2,80,1,0,0,1,7,0,,,,0,AS_NEW
1332,APARTMENT,APARTMENT,875000,3,211,1,0,0,1,,0,,,,0,AS_NEW
4000,APARTMENT,PENTHOUSE,185000,2,80,1,0,0,1,24,0,,,,0,GOOD
7830,HOUSE,HOUSE,249000,3,144,1,0,0,1,24,1,,638,3,0,GOOD
8300,HOUSE,EXCEPTIONAL_PROPERTY,699000,3,135,1,0,0,1,4,0,,45,2,0,GOOD
1150,HOUSE,HOUSE,775000,3,145,1,0,0,1,,1,140,297,3,0,JUST_RENOVATED
1050,APARTMENT,APARTMENT,360000,2,98,1,0,0,1,,0,,,2,0,GOOD
1140,APARTMENT,APARTMENT,390000,3,123,0,0,0,1,13,0,,,,0,AS_NEW
2000,APARTMENT,APARTMENT,515000,2,98,0,0,0,1,12,0,,,,0,AS_NEW
4430,HOUSE,HOUSE,175000,2,84,0,0,0,1,11,1,90,178,4,0,TO_RENOVATE
1050,APARTMENT,APARTMENT,365000,2,90,1,0,0,1,7,0,,,2,0,AS_NEW
1170,HOUSE,HOUSE,1290000,5,445,0,0,0,1,,0,,463,2,0,TO_RENOVATE
9260,APARTMENT,GROUND_FLOOR,163000,1,65,1,0,0,1,25,0,,,3,0,AS_NEW
1040,APARTMENT,APARTMENT,325000,2,75,1,0,0,0,,0,,,2,0,GOOD
2000,APARTMENT,APARTMENT,1350000,2,240,0,0,1,0,,0,,,,0,AS_NEW
3130,HOUSE,HOUSE,365300,3,185,1,0,0,0,,0,,528,3,0,AS_NEW
4430,APARTMENT,APARTMENT,211000,2,119,1,0,0,1,13,0,,,,0,
7090,APARTMENT,APARTMENT,188000,1,85,1,0,0,1,9,0,,,3,0,AS_NEW
1800,APARTMENT,DUPLEX,294500,3,123,1,0,0,1,3,1,13,,2,0,GOOD
9111,HOUSE,HOUSE,240000,2,140,1,0,0,1,16,1,40,136,2,0,JUST_RENOVATED
4020,APARTMENT,APARTMENT,75000,1,28,1,0,0,0,,0,,,2,0,
8560,HOUSE,HOUSE,178000,2,127,1,0,0,1,,0,,312,,0,GOOD
4100,APARTMENT,APARTMENT,249000,1,79,1,0,0,1,17,0,,,4,0,
1000,HOUSE,HOUSE,385000,5,187,1,0,0,0,,0,,42,2,0,GOOD
2250,HOUSE,HOUSE,334000,3,201,1,0,0,1,14,1,,378,,0,
8900,APARTMENT,APARTMENT,198000,2,,1,0,0,1,,0,,,2,0,TO_BE_DONE_UP
8790,APARTMENT,APARTMENT,233500,2,86,1,0,0,0,,1,,,2,0,GOOD
5650,HOUSE,HOUSE,165000,2,101,1,0,0,1,,1,914,974,4,0,GOOD
4570,HOUSE,HOUSE,389000,5,220,1,0,0,1,21,1,700,1000,4,0,GOOD
3000,APARTMENT,DUPLEX,199500,1,55,0,0,0,0,,0,,,2,0,JUST_RENOVATED
8430,APARTMENT,APARTMENT,229000,1,57,1,0,0,1,,0,,,,0,AS_NEW
4500,HOUSE,HOUSE,319000,5,260,1,0,0,0,,1,420,843,,0,TO_BE_DONE_UP
1170,HOUSE,HOUSE,615000,4,165,1,0,0,1,12,1,21,115,2,0,
2243,HOUSE,HOUSE,250000,3,,1,0,0,0,,0,,640,4,0,
8380,APARTMENT,APARTMENT,220000,1,65,1,0,0,0,,0,,,,0,
1180,APARTMENT,APARTMENT,259000,2,75,1,0,0,1,4,0,,,3,0,GOOD
2060,HOUSE,EXCEPTIONAL_PROPERTY,1190000,7,840,1,1,0,1,86,1,26,117,2,0,JUST_RENOVATED
1701,HOUSE,VILLA,549000,3,208,1,0,0,0,,1,,1696,,0,AS_NEW
7750,HOUSE,HOUSE,265000,3,200,1,0,0,1,,0,,145,2,0,JUST_RENOVATED
6200,HOUSE,HOUSE,125000,2,70,1,0,0,1,20,1,,280,2,0,GOOD
4500,HOUSE,OTHER_PROPERTY,230000,3,166,0,0,0,1,,1,200,0,3,0,AS_NEW
6110,HOUSE,VILLA,595000,5,325,1,0,0,1,30,1,900,1616,4,0,
3580,APARTMENT,APARTMENT,175000,2,124,1,0,0,0,,0,,,,0,
7382,APARTMENT,APARTMENT,200000,1,70,1,0,0,1,13,1,,,,0,AS_NEW
8500,APARTMENT,APARTMENT,324860,2,91,1,0,0,1,28,0,,,2,0,
8310,APARTMENT,APARTMENT,197000,2,,1,0,0,0,,0,,,,0,GOOD
1000,HOUSE,HOUSE,1250000,6,460,1,1,0,0,,0,,294,,0,GOOD
8434,APARTMENT,GROUND_FLOOR,247000,3,110,1,1,0,0,,0,,,2,0,GOOD
6032,HOUSE,HOUSE,65000,5,,0,0,0,0,,0,,426,3,0,
6560,HOUSE,HOUSE,220000,4,250,0,0,0,0,,0,,2500,4,0,TO_RENOVATE
3300,APARTMENT,APARTMENT,239000,2,97,1,0,0,1,5,0,,,2,0,JUST_RENOVATED
1950,HOUSE,TOWN_HOUSE,450000,3,,1,0,0,0,,0,,245,3,0,GOOD
8210,HOUSE,HOUSE,650000,3,240,1,0,0,0,,0,,1029,,0,
1495,HOUSE,HOUSE,325000,4,138,0,0,0,1,17,1,600,797,4,0,GOOD
6180,HOUSE,HOUSE,159000,3,151,1,0,0,1,,0,,130,2,0,AS_NEW
8904,HOUSE,MIXED_USE_BUILDING,749000,4,,1,0,0,0,,0,,1070,3,0,GOOD
6001,APARTMENT,APARTMENT,95000,3,110,0,0,0,1,12,0,,,2,0,
9300,HOUSE,HOUSE,289000,4,170,1,0,0,0,,1,,108,,0,
8820,APARTMENT,APARTMENT,103000,1,50,1,0,0,0,,1,,,,0,AS_NEW
1040,APARTMENT,APARTMENT,665000,3,175,0,0,0,1,8,0,,,2,0,
9900,HOUSE,HOUSE,279000,3,170,1,0,1,0,,1,290,439,3,0,GOOD
8300,APARTMENT,APARTMENT,425000,2,77,0,0,0,0,,0,,,,0,GOOD
6820,APARTMENT,DUPLEX,299000,2,91,0,0,0,1,31,0,,,3,0,
1030,HOUSE,APARTMENT_BLOCK,500000,3,216,1,0,0,1,13,1,20,0,2,0,GOOD
1050,APARTMENT,APARTMENT,796150,3,154,0,0,0,1,10,0,,,,0,AS_NEW
1050,HOUSE,MANSION,1150000,5,432,1,0,0,1,80,1,38,162,2,0,AS_NEW
8530,HOUSE,HOUSE,282000,3,130,0,0,0,0,,0,,311,2,0,AS_NEW
1160,HOUSE,HOUSE,950000,6,420,1,0,0,1,12,1,230,355,2,0,GOOD
7700,HOUSE,HOUSE,179000,3,115,1,0,0,1,7,1,115,185,3,0,JUST_RENOVATED
8380,HOUSE,HOUSE,398500,3,188,0,0,0,1,,0,,354,,0,AS_NEW
8770,HOUSE,HOUSE,250000,3,170,0,0,0,0,,0,,270,,0,
1180,APARTMENT,APARTMENT,309500,2,87,1,0,0,1,6,0,,,2,0,
7370,APARTMENT,APARTMENT,192000,2,,1,0,0,0,,1,,,,0,AS_NEW
8200,APARTMENT,APARTMENT,359000,2,104,1,0,0,1,,0,,,2,0,GOOD
4540,HOUSE,HOUSE,139500,3,120,0,0,0,1,,1,160,256,2,0,TO_RENOVATE
8520,HOUSE,HOUSE,277000,3,155,0,0,0,0,,0,,388,3,0,GOOD
9200,APARTMENT,APARTMENT,195000,1,65,1,0,0,1,8,0,,,,0,AS_NEW
9000,APARTMENT,APARTMENT,493476,3,129,1,0,0,1,46,0,,,3,0,AS_NEW
8340,HOUSE,HOUSE,658000,3,201,0,0,0,0,,1,,2080,,0,AS_NEW
8900,APARTMENT,APARTMENT,265000,2,93,1,0,0,1,17,0,,,,0,AS_NEW
6440,HOUSE,VILLA,265600,4,120,0,1,0,1,30,0,,114,4,0,
9991,APARTMENT,APARTMENT,234000,1,85,1,0,0,0,,1,30,,2,0,AS_NEW
7700,HOUSE,HOUSE,269000,3,142,1,0,0,0,,0,,775,4,0,TO_RENOVATE
8301,HOUSE,HOUSE,695000,7,,0,0,0,0,,1,,125,2,0,GOOD
6040,HOUSE,HOUSE,215000,3,300,1,0,0,1,50,0,,200,2,0,AS_NEW
7940,HOUSE,HOUSE,315000,2,371,1,0,0,1,,0,,0,3,0,GOOD
2610,APARTMENT,GROUND_FLOOR,299000,2,,1,0,0,1,,0,,,3,0,AS_NEW
1000,APARTMENT,APARTMENT,285000,2,75,1,0,0,1,3,0,,,2,0,GOOD
7608,HOUSE,EXCEPTIONAL_PROPERTY,690000,6,370,0,1,1,1,150,1,,23835,4,0,JUST_RENOVATED
8400,APARTMENT,APARTMENT,239000,2,92,1,0,0,1,1,0,,,,0,
5060,HOUSE,HOUSE,105000,3,151,0,0,0,1,33,1,174,281,2,0,TO_RENOVATE
9940,APARTMENT,APARTMENT,220000,2,82,1,0,0,1,6,0,,,,0,
8560,HOUSE,HOUSE,279000,3,164,1,0,0,1,,1,,395,,0,AS_NEW
8301,APARTMENT,APARTMENT,875000,2,76,1,0,0,1,,0,,,3,0,AS_NEW
9170,HOUSE,HOUSE,343000,4,185,1,0,0,1,40,1,100,342,2,0,AS_NEW
3000,APARTMENT,KOT,175000,1,19,1,1,0,0,,0,,,2,0,JUST_RENOVATED
1050,APARTMENT,APARTMENT,365000,2,102,1,0,0,1,4,0,,,,0,GOOD
2880,APARTMENT,APARTMENT,199000,1,62,0,0,0,1,,0,,,,0,AS_NEW
4950,APARTMENT,DUPLEX,227500,3,115,1,0,0,1,30,0,,,3,0,AS_NEW
5020,HOUSE,HOUSE,250000,3,156,1,0,0,1,4,0,,2260,4,0,TO_RENOVATE
8400,APARTMENT,APARTMENT,145000,1,57,1,0,0,0,,0,,,,0,GOOD
1000,APARTMENT,APARTMENT,370000,2,92,0,0,0,1,4,0,,,2,0,JUST_RENOVATED
3110,HOUSE,EXCEPTIONAL_PROPERTY,779000,4,415,1,0,0,1,,0,,2400,4,0,AS_NEW
1083,APARTMENT,APARTMENT,395000,4,200,1,0,0,1,25,0,,,2,0,JUST_RENOVATED
2000,APARTMENT,APARTMENT,520000,2,100,1,0,0,1,22,0,,,2,0,AS_NEW
8930,HOUSE,HOUSE,110000,4,105,1,0,0,0,,1,174,258,2,0,TO_BE_DONE_UP
6280,HOUSE,APARTMENT_BLOCK,440000,7,340,1,0,0,1,45,1,250,876,4,0,GOOD
1200,HOUSE,HOUSE,1450000,8,598,0,0,0,0,,0,,470,,0,
4430,APARTMENT,APARTMENT,214000,2,119,1,0,0,1,13,0,,,,0,
8800,HOUSE,VILLA,599000,4,190,1,0,0,1,,1,,1011,,0,GOOD
4340,HOUSE,HOUSE,179000,2,100,1,0,0,0,,1,177,260,2,0,GOOD
8450,HOUSE,HOUSE,179000,3,108,1,0,0,0,,0,,55,,0,GOOD
2300,APARTMENT,APARTMENT,165000,2,90,1,0,0,1,6,0,,,2,0,
2018,APARTMENT,APARTMENT,249000,1,56,1,0,0,0,,0,,,2,1,
1070,APARTMENT,APARTMENT,199000,2,70,1,0,0,1,7,0,,,,0,GOOD
1950,HOUSE,HOUSE,375000,2,110,1,0,0,1,10,1,21,110,3,0,GOOD
9000,APARTMENT,APARTMENT,295000,2,78,1,0,0,1,5,0,,,2,0,GOOD
1000,APARTMENT,APARTMENT,264000,1,75,1,0,0,0,,0,,,,0,AS_NEW
8400,APARTMENT,APARTMENT,224000,2,80,1,0,1,0,,0,,,2,0,JUST_RENOVATED
5100,HOUSE,HOUSE,335000,2,166,1,0,0,1,9,1,73,74,2,0,AS_NEW
8400,APARTMENT,DUPLEX,250000,2,75,1,0,0,1,8,0,,,2,0,GOOD
4020,APARTMENT,APARTMENT,75000,1,34,1,0,0,0,,0,,,2,0,
1150,APARTMENT,APARTMENT,485000,2,115,1,0,0,1,28,0,,,2,0,GOOD
8000,HOUSE,HOUSE,374000,2,94,0,0,0,0,,0,,105,,0,AS_NEW
1703,HOUSE,HOUSE,245000,2,206,1,0,0,1,,0,,860,3,0,TO_BE_DONE_UP
2018,APARTMENT,APARTMENT,235000,1,60,0,0,0,1,3,0,,,,0,
1495,HOUSE,HOUSE,685000,3,245,0,0,0,1,,0,,4841,4,0,GOOD
8300,APARTMENT,APARTMENT,1410000,3,127,0,0,0,0,,1,,,,0,
9040,HOUSE,HOUSE,450000,5,180,1,0,0,1,30,1,80,165,2,0,GOOD
1000,APARTMENT,FLAT_STUDIO,199000,0,38,1,1,0,0,,0,,,2,0,GOOD
8450,APARTMENT,APARTMENT,256000,2,94,1,0,0,1,30,0,,,,0,AS_NEW
4500,HOUSE,MIXED_USE_BUILDING,319000,5,260,1,0,0,0,,1,420,843,,0,TO_BE_DONE_UP
4570,HOUSE,VILLA,389000,5,220,1,0,0,1,21,1,700,1000,4,0,GOOD
1080,APARTMENT,APARTMENT,189000,1,84,1,0,0,1,,0,,,2,0,AS_NEW
1000,HOUSE,HOUSE,550000,5,180,1,0,0,0,,0,,0,,0,GOOD
3740,APARTMENT,PENTHOUSE,299000,3,131,1,0,0,0,,0,,,,0,AS_NEW
7387,HOUSE,HOUSE,65000,2,95,1,0,0,0,,0,,338,3,0,TO_RENOVATE
4280,HOUSE,EXCEPTIONAL_PROPERTY,360000,4,216,1,0,0,1,9,1,68,140,3,0,AS_NEW
9032,HOUSE,CASTLE,1190000,6,321,1,0,0,0,,1,,1660,4,0,AS_NEW
8000,HOUSE,HOUSE,269000,3,,1,0,0,1,,0,,95,2,0,
1340,HOUSE,HOUSE,495000,5,253,1,0,0,1,178,1,1200,1500,4,0,TO_BE_DONE_UP
8650,HOUSE,HOUSE,250000,5,277,0,0,0,0,,0,,716,,0,TO_BE_DONE_UP
6860,HOUSE,HOUSE,229995,3,130,0,0,0,0,,0,,339,3,0,AS_NEW
8610,HOUSE,VILLA,625000,4,300,0,0,1,0,,1,,3800,,0,TO_BE_DONE_UP
9052,HOUSE,HOUSE,270000,1,88,1,0,0,1,18,1,,106,,0,
6220,HOUSE,HOUSE,30000,2,95,1,0,0,0,,0,,259,3,0,GOOD
8800,APARTMENT,APARTMENT,180900,1,68,1,0,0,1,,1,,,,0,
4020,APARTMENT,APARTMENT,239000,2,110,1,0,0,1,3,0,,,,0,AS_NEW
6220,HOUSE,HOUSE,162500,2,88,1,0,0,0,,0,,0,2,0,TO_RENOVATE
1000,APARTMENT,APARTMENT,219000,2,65,1,1,0,1,1,0,,,2,0,GOOD
2100,APARTMENT,APARTMENT,104000,2,,0,0,0,1,,0,,,2,0,
4420,HOUSE,HOUSE,159500,3,,1,0,0,1,30,1,100,220,2,0,
1200,APARTMENT,APARTMENT,325000,3,100,1,0,0,1,22,0,,,,1,GOOD
9000,HOUSE,HOUSE,325000,3,120,0,0,0,0,,0,,96,2,0,TO_BE_DONE_UP
1480,HOUSE,VILLA,550000,4,200,1,0,0,1,30,1,600,1110,4,0,AS_NEW
1070,APARTMENT,APARTMENT,199000,2,85,1,0,0,1,4,0,,,2,0,AS_NEW
6001,HOUSE,VILLA,425000,5,250,1,0,1,1,32,1,800,1000,4,0,AS_NEW
7700,APARTMENT,APARTMENT,96000,1,43,1,0,0,0,,0,,,,0,JUST_RENOVATED
8430,APARTMENT,APARTMENT,439000,2,73,0,1,0,0,,0,,,,0,JUST_RENOVATED
8300,APARTMENT,APARTMENT,675000,2,75,1,0,0,1,,0,,,2,0,JUST_RENOVATED
2280,HOUSE,HOUSE,295000,3,183,1,0,0,0,,1,,254,2,0,GOOD
9000,HOUSE,HOUSE,415000,3,160,0,0,0,0,,1,31,0,,0,JUST_RENOVATED
1380,HOUSE,HOUSE,875000,4,210,1,0,0,1,,0,,3752,4,0,TO_BE_DONE_UP
2000,APARTMENT,APARTMENT,1390000,2,153,1,0,0,1,19,0,,,,0,AS_NEW
2060,APARTMENT,APARTMENT,159000,1,55,0,0,0,1,7,0,,,2,0,TO_RENOVATE
6150,HOUSE,HOUSE,180000,3,100,0,0,0,1,15,0,,385,3,0,
8500,APARTMENT,PENTHOUSE,300000,1,86,1,0,0,1,19,0,,,2,0,
1190,APARTMENT,APARTMENT,198000,2,91,1,0,0,0,,0,,,,0,GOOD
9700,APARTMENT,APARTMENT,235000,2,99,1,0,0,1,5,1,,,3,0,
3000,HOUSE,HOUSE,670000,0,,1,0,0,0,,0,,106,2,0,GOOD
4620,HOUSE,HOUSE,293900,3,,0,0,0,1,12,0,,302,3,0,AS_NEW
8380,HOUSE,HOUSE,285000,4,225,1,0,0,0,,0,,0,,0,GOOD
8930,HOUSE,HOUSE,272306,3,,1,0,0,0,,0,,215,3,0,
2620,HOUSE,MANSION,695000,5,444,1,0,1,0,,1,150,397,2,0,GOOD
6990,HOUSE,HOUSE,280000,2,149,0,0,0,1,,1,,839,3,0,
1332,APARTMENT,APARTMENT,895000,2,206,1,0,0,1,,0,,,,0,AS_NEW
8620,APARTMENT,APARTMENT,220000,2,67,0,0,0,0,,0,,,,0,AS_NEW
9700,HOUSE,HOUSE,292500,5,277,0,0,0,0,,1,,380,,0,TO_RENOVATE
1390,HOUSE,EXCEPTIONAL_PROPERTY,1175000,6,562,1,0,0,1,,0,,1934,4,1,AS_NEW
4500,HOUSE,HOUSE,159000,2,115,0,0,0,0,,0,,59,2,0,GOOD
1000,APARTMENT,APARTMENT,470000,2,122,1,0,0,1,11,0,,,2,1,GOOD
1180,APARTMENT,APARTMENT,312500,2,93,1,0,0,1,8,0,,,4,0,
4920,HOUSE,HOUSE,259000,3,150,1,0,0,1,,1,381,689,4,0,
1470,HOUSE,HOUSE,325000,3,157,1,0,0,1,,1,,950,3,0,TO_RENOVATE
8870,APARTMENT,APARTMENT,230000,3,107,0,0,0,1,13,0,,,,0,
8000,HOUSE,HOUSE,274000,3,114,1,0,0,1,15,0,,70,2,0,GOOD
6150,APARTMENT,PENTHOUSE,280000,2,124,1,0,0,1,100,0,,,,0,AS_NEW
8800,HOUSE,HOUSE,219000,3,130,0,0,0,0,,0,,287,2,0,TO_RENOVATE
8793,APARTMENT,APARTMENT,535000,2,321,0,0,0,1,122,0,,,,0,
2500,APARTMENT,APARTMENT,224500,2,72,1,0,0,1,21,0,,,,0,TO_BE_DONE_UP
1700,APARTMENT,APARTMENT,393800,2,96,1,0,0,1,26,0,,,,0,AS_NEW
8400,APARTMENT,APARTMENT,149000,1,45,1,0,0,1,,0,,,,0,GOOD
7782,HOUSE,FARMHOUSE,600000,4,300,1,0,0,1,,1,5914,6314,,0,GOOD
8800,HOUSE,HOUSE,698000,5,,0,0,0,0,,0,,480,,0,
8501,HOUSE,HOUSE,279760,3,129,1,0,0,0,,0,,264,3,0,GOOD
9300,APARTMENT,APARTMENT,425000,3,167,0,0,0,1,,0,,,,0,AS_NEW
1410,HOUSE,VILLA,1200000,5,324,1,0,1,1,71,0,,1434,4,0,GOOD
9255,APARTMENT,APARTMENT,374000,3,130,0,0,0,1,,1,,,,0,AS_NEW
1190,HOUSE,HOUSE,400000,5,210,1,0,0,1,,0,,90,2,0,JUST_RENOVATED
6840,HOUSE,HOUSE,105000,4,222,1,0,0,1,9,0,,43,2,0,TO_RENOVATE
1180,APARTMENT,APARTMENT,385000,2,97,1,0,0,1,14,0,,,2,0,AS_NEW
8470,HOUSE,COUNTRY_COTTAGE,1495000,3,624,0,0,0,0,,1,,5924,,0,AS_NEW
1040,APARTMENT,FLAT_STUDIO,185000,1,44,1,0,0,1,2,0,,,2,0,GOOD
5570,HOUSE,VILLA,450000,6,269,1,0,0,1,21,1,1320,1420,,0,GOOD
8570,APARTMENT,APARTMENT,399000,2,141,0,0,0,1,75,0,,,4,0,AS_NEW
